,times_rv_observed,rv_observed,rv_err_observed,times_rv_orbit,rv_orbit,rv_orbit_sum,times_astrometry_observed,ra_observed,dec_observed,ra_err_observed,dec_err_observed,times_astrometry_orbit,ra_orbit,ra_orbit_sum,dec_orbit,dec_orbit_sum
15,3315,-8.627759964627941,0.3,3305.3990399039903,[ 0.01335804 -8.75323559],-8.739877557295353,390,-4.832191756706511e-05,0.0002767038942497377,9.003129246258368e-05,0.00017248767268413897,5.382538253825382,[-3.38905541e-08 -2.75228115e-04],-0.00027526200510348976,[2.52014814e-07 2.27656154e-04],0.00022790816918776373
16,3316,-8.948177436383649,0.3,3305.7589758975896,[ 0.01270336 -8.75644478],-8.743741419160234,416,-1.0432728268946443e-05,0.00014780258632183694,0.00014800504763308713,0.0001420542624219145,5.741374137413741,[-3.29308603e-08 -2.75008244e-04],-0.00027504117485968783,[2.52492776e-07 2.27697634e-04],0.0002279501272575153
17,3317,-8.53794889375047,0.3,3306.1189118911893,[ 0.0120478  -8.75965196],-8.747604161871141,442,-0.00014926092565960037,0.00028935607555807423,0.00012575358627328902,0.00015988987370842904,6.1002100210021,[-3.19692597e-08 -2.74788290e-04],-0.00027482025951978316,[2.52956118e-07 2.27739046e-04],0.00022799200182968313
18,3318,-8.684456080173822,0.3,3306.4788478847886,[ 0.01139139 -8.76285713],-8.751465741871666,468,-3.779041816940297e-05,0.00025444198344562317,0.0001716939100869845,3.785820411945208e-05,6.459045904590459,[-3.10058074e-08 -2.74568253e-04],-0.00027459925920074896,[2.53404809e-07 2.27780388e-04],0.00022803379285611024
19,3319,-9.373007339554366,0.3,3306.838783878388,[ 0.01073418 -8.76606029],-8.755326115521274,494,-9.666652683187444e-05,0.0002092547838009385,0.000173655638735692,5.2068808239533044e-05,6.817881788178818,[-3.00405587e-08 -2.74348133e-04],-0.00027437817401973746,[2.53838818e-07 2.27821661e-04],0.00022807550028947017
20,3320,-9.086252472072935,0.3,3307.198719871987,[ 0.0100762  -8.76926144],-8.759185239098786,520,7.358661943737434e-05,9.79784124828333e-06,0.0001204382023721237,0.00016273727901537123,7.176717671767177,[-2.90735688e-08 -2.74127931e-04],-0.00027415700409407395,[2.54258114e-07 2.27862866e-04],0.0002281171240832694
21,3321,-9.00284580453376,0.3,3307.5586558655864,[ 0.00941751 -8.77246058],-8.763043068805848,546,0.0003772004898575333,0.000128629408411139,0.0001676053835520149,0.00010891602083341479,7.535553555355535,[-2.81048932e-08 -2.73907645e-04],-0.00027393574954125545,[2.54662668e-07 2.27904002e-04],0.00022815866419185042
22,3322,-8.771866944600472,0.3,3307.918591859186,[ 8.7581435e-03 -8.7756577e+00],-8.766899560770412,572,-0.00033558088166375755,0.0002791382641384659,0.00016443749427655255,0.00011683893193340978,7.894389438943894,[-2.71345876e-08 -2.73687276e-04],-0.00027371441047894797,[2.55052452e-07 2.27945068e-04],0.00022820012057039434
23,3323,-9.393234658284346,0.3,3308.2785278527854,[ 8.09814352e-03 -8.77885281e+00],-8.770754671050215,598,0.00040998345308076826,0.00013264328931345047,0.00017410429761083817,7.611672457505732e-05,8.253225322532254,[-2.61627076e-08 -2.73466824e-04],-0.0002734929870249832,[2.55427437e-07 2.27986066e-04],0.0002282414931749238
24,3324,-8.64593071045109,0.3,3308.6384638463846,[ 7.43755424e-03 -8.78204591e+00],-8.774608355636321,624,0.00017814142791829643,0.00017376544667654565,0.0001279016692462343,0.00015861476618464395,8.612061206120611,[-2.5189309e-08 -2.7324629e-04],-0.0002732714792973566,[2.55787597e-07 2.28026994e-04],0.0002282827819623052
25,3325,-8.908852637881122,0.3,3308.998399839984,[ 6.77641876e-03 -8.78523699e+00],-8.778460570456648,650,7.909237846598913e-05,5.4518386994993406e-05,0.0001568980862251504,0.0001306062504040611,8.97089708970897,[-2.42144480e-08 -2.73025673e-04],-0.0002730498874142227,[2.56132906e-07 2.28067854e-04],0.00022832398689025195
26,3326,-8.868499020159891,0.3,3309.358335833583,[ 6.11478028e-03 -8.78842605e+00],-8.782311271379458,676,0.00022982121903526698,0.00023433494442576827,7.542744762901001e-05,0.0001741461387865447,9.329732973297329,[-2.32381806e-08 -2.72804973e-04],-0.0002728282114938938,[2.56463339e-07 2.28108645e-04],0.00022836510791732648
27,3327,-9.08202258253912,0.3,3309.718271827183,[ 5.45268201e-03 -8.79161310e+00],-8.786160414216972,702,0.00022191282525650327,8.330342056439653e-05,8.867843377565729e-05,0.00017271247790733878,9.688568856885688,[-2.22605630e-08 -2.72584191e-04],-0.0002726064516548355,[2.56778871e-07 2.28149366e-04],0.00022840614500294342
28,3328,-9.12803947929197,0.3,3310.078207820782,[ 4.79016726e-03 -8.79479812e+00],-8.790007954728853,728,-4.0324199711165224e-05,0.0001528499092020107,0.00017131708375587573,3.582243435400142e-05,10.047404740474047,[-2.12816516e-08 -2.72363326e-04],-0.0002723846080156664,[2.57079478e-07 2.28190019e-04],0.00022844709810737151
29,3329,-9.27437265129484,0.3,3310.4381438143814,[ 4.12727934e-03 -8.79798113e+00],-8.793853848625846,754,0.0002498931274709384,-2.114763216037871e-05,3.430758765453347e-05,0.00017102148503529593,10.406240624062406,[-2.03015028e-08 -2.72142379e-04],-0.0002721626806951519,[2.57365138e-07 2.28230602e-04],0.0002284879671917368
30,3330,-8.64029336059852,0.3,3310.7980798079807,[ 3.46406165e-03 -8.80116211e+00],-8.797698051573308,780,0.0003900944696308271,9.343266764408323e-05,0.00013709498157044893,0.0001522141199506426,10.765076507650765,[-1.93201732e-08 -2.71921350e-04],-0.000271940669812203,[2.57635828e-07 2.28271116e-04],0.00022852875221802434
31,3331,-8.694806288436249,0.3,3311.15801580158,[ 2.80055761e-03 -8.80434108e+00],-8.801540519194827,806,0.0003550472436282875,0.00012737965982379069,0.0001742435909566596,6.0501973518990955e-05,11.123912391239124,[-1.83377195e-08 -2.71700238e-04],-0.0002717185754858738,[2.57891529e-07 2.28311562e-04],0.0002285694531490813
32,3332,-8.769560692738642,0.3,3311.5179517951797,[ 2.13681068e-03 -8.80751802e+00],-8.805381207075815,832,0.00030509974460985834,0.00019110279150108891,6.874567972444854e-05,0.0001743769968817171,11.482748274827483,[-1.73541985e-08 -2.71479044e-04],-0.00027149639783535654,[2.58132218e-07 2.28351938e-04],0.0002286100699486189
33,3333,-9.615994622636551,0.3,3311.877887788779,[ 1.47286434e-03 -8.81069294e+00],-8.809220070767081,858,0.00035790441792425524,0.00023565659385948616,0.00011241920185010596,0.00016629702534861978,11.841584158415841,[-1.63696670e-08 -2.71257767e-04],-0.0002712741369799809,[2.58357878e-07 2.28392245e-04],0.00022865060258121507
34,3334,-8.484036404475237,0.3,3312.237823782378,[ 8.08762140e-04 -8.81386583e+00],-8.813057065788508,884,0.00011860003502520622,0.00020004190380041242,0.00013430230616467056,0.00015433446156815626,12.2004200420042,[-1.53841820e-08 -2.71036409e-04],-0.0002710517930392094,[2.58568490e-07 2.28432483e-04],0.00022869105101231644
35,3335,-9.092466425057191,0.3,3312.5977597759775,[ 1.44547623e-04 -8.81703670e+00],-8.816892147632633,910,0.000268767198010337,0.00013578722697653756,0.00016892869046044887,0.00010492951795642686,12.55925592559256,[-1.43978006e-08 -2.70814968e-04],-0.00027082936613263456,[2.58764035e-07 2.28472651e-04],0.00022873141520824097
36,3336,-8.794675355453084,0.3,3312.957695769577,[-5.19735632e-04 -8.82020554e+00],-8.820725271768273,936,0.00015737961891184227,-0.00012236902573488736,0.00014962135354863626,0.00014023340201620822,12.918091809180918,[-1.34105800e-08 -2.70593446e-04],-0.0002706068563799754,[2.58944497e-07 2.28512751e-04],0.00022877169513617988
37,3337,-9.122832132581978,0.3,3313.3176317631765,[-1.18404402e-03 -8.82337235e+00],-8.8245563936442,962,0.00028626051677129,0.00012909317380113125,0.00017314015872415975,4.738160022941367e-05,13.276927692769277,[-1.24225775e-08 -2.70371841e-04],-0.0002703842639010772,[2.59109860e-07 2.28552781e-04],0.00022881189076420026
38,3338,-9.603887209794127,0.3,3313.6775677567757,[-1.84833394e-03 -8.82653713e+00],-8.828385468692742,988,0.00028104914675220453,0.00022669185363858089,0.00016117353638098975,0.00012345406965377865,13.635763576357636,[-1.14338503e-08 -2.70150155e-04],-0.00027016158881590396,[2.59260109e-07 2.28592742e-04],0.00022885200206124637
39,3339,-9.54846550253481,0.3,3314.037503750375,[-2.51256175e-03 -8.82969989e+00],-8.832212452333449,1014,0.0005787940891913747,5.076536748253612e-05,0.00017386391035084135,5.4418407299306844e-05,13.994599459945995,[-1.04444559e-08 -2.69928387e-04],-0.0002699388312445385,[2.59395230e-07 2.28632634e-04],0.00022889202899714303
40,3340,-9.062842716941907,0.3,3314.3974397439742,[-3.17668382e-03 -8.83286062e+00],-8.836037299976766,1040,0.0003649650429440512,0.0002134520129561018,8.135642069992307e-05,0.00017367168743315562,14.353435343534354,[-9.45445186e-09 -2.69706537e-04],-0.00026971599130717834,[2.59515209e-07 2.28672456e-04],0.0002289319715425965
41,3341,-9.247413666131134,0.3,3314.757375737574,[-3.84065651e-03 -8.83601931e+00],-8.839859967027667,1066,0.00046785147514134573,0.00032690556484396446,5.037265832869428e-05,0.00017348437037825967,14.712271227122711,[-8.46389572e-09 -2.69484605e-04],-0.00026949306912413197,[2.59620033e-07 2.28712210e-04],0.00022897182966919713
42,3342,-8.923748637942074,0.3,3315.1173117311732,[-4.50443616e-03 -8.83917597e+00],-8.843680408889295,1092,0.00019006875207673533,8.533827829673939e-06,0.00013603392582348288,0.00015303943582777865,15.07110711071107,[-7.47284515e-09 -2.69262592e-04],-0.0002692700648158178,[2.59709692e-07 2.28751894e-04],0.00022901160334942136
43,3343,-9.479967513443482,0.3,3315.4772477247725,[-5.16797914e-03 -8.84233060e+00],-8.847498580966688,1118,0.00032481729944973555,4.339844261615385e-05,0.0001743338869989661,6.309884514184533e-05,15.429942994299429,[-6.48135789e-09 -2.69040497e-04],-0.0002690469785027583,[2.59784173e-07 2.28791508e-04],0.00022905129255663357
44,3344,-8.36268487923428,0.3,3315.8371837183718,[-5.83124181e-03 -8.84548320e+00],-8.851314438670416,1144,0.0002629356944559431,1.3609633445469226e-05,0.00017379918052340626,5.364600490190204e-05,15.788778877887788,[-5.48949174e-09 -2.68818321e-04],-0.00026882381030557807,[2.59843467e-07 2.28831054e-04],0.00022909089726508752
45,3345,-9.485041262879934,0.3,3316.197119711971,[-6.49418054e-03 -8.84863376e+00],-8.85512793742022,1170,0.00038945552125065796,4.113092406842456e-05,0.00013042943041905618,0.00015701427471466405,16.14761476147615,[-4.49730456e-09 -2.68596063e-04],-0.00026860056034500073,[2.59887566e-07 2.28870530e-04],0.00022913041744992938
46,3346,-9.602744240260703,0.3,3316.5570557055707,[-7.15675172e-03 -8.85178228e+00],-8.858939032648758,1196,0.0004719558308127199,4.725184751492008e-05,6.561346582200972e-05,0.00017437933848968133,16.506450645064508,[-3.50485428e-09 -2.68373724e-04],-0.0002683772287418466,[2.59916460e-07 2.28909937e-04],0.00022916985308719815
47,3347,-9.41353126107834,0.3,3316.91699169917,[-7.81891173e-03 -8.85492877e+00],-8.862747679805207,1222,0.0003204348159443622,-9.280231544644168e-06,8.252883001227956e-05,0.00017354652039275234,16.865286528652867,[-2.51219888e-09 -2.68151303e-04],-0.0002681538156170272,[2.59930143e-07 2.28949274e-04],0.0002292092041538285
48,3348,-9.18758181479849,0.3,3317.2769276927693,[-8.48061701e-03 -8.85807322e+00],-8.866553834358976,1248,0.0004154649452404668,0.00011497089756321855,3.917919269211153e-05,0.00017192582267526511,17.224122412241222,[-1.51939640e-09 -2.67928802e-04],-0.00026793032109154397,[2.59928608e-07 2.28988542e-04],0.00022924847062765215
49,3349,-9.460240851790648,0.3,3317.6368636863685,[-0.00914182 -8.86121563],-8.870357451803393,1274,0.0008012568031572458,-0.00010255082503267401,0.0001743781547518571,6.864023276349689e-05,17.58295829582958,[-5.26504936e-10 -2.67706219e-04],-0.00026770674528648356,[2.59911849e-07 2.29027741e-04],0.0002292876524873992
50,3350,-8.959970371829781,0.3,3317.996799679968,[-0.00980249 -8.864356  ],-8.87415848765935,1300,0.000754238767547027,-7.162435354160827e-05,0.0001690688770588872,0.0001044749889952751,17.94179417941794,[ 4.66417370e-10 -2.67483555e-04],-0.00026748308832301714,[2.59879863e-07 2.29066870e-04],0.00022932674971270055
51,3351,-8.893077055151927,0.3,3318.3567356735675,[-0.01046257 -8.86749433],-8.877956897478986,1326,0.0007941280617031713,-0.00016742254287743745,0.00016909713506772236,0.00010438252041632237,18.3006300630063,[ 1.45931233e-09 -2.67260810e-04],-0.00026725935032239365,[2.59832643e-07 2.29105930e-04],0.00022936576228408873
52,3352,-8.802112840789675,0.3,3318.716671667167,[-0.01112202 -8.87063062],-8.88175263684938,1352,0.0004135774376066784,5.14934496018766e-05,0.00012482788568749222,0.00016041647827818093,18.659465946594658,[ 2.45212173e-09 -2.67037984e-04],-0.00026703553140593916,[2.59770189e-07 2.29144920e-04],0.00022940469018299992
53,3353,-9.674014677664081,0.3,3319.076607660766,[-0.0117808  -8.87376486],-8.885545661396202,1378,0.0004952831417928946,-0.00019963020539439326,4.42621190480471e-05,0.00017272457379490915,19.018301830183017,[ 3.44478729e-09 -2.66815076e-04],-0.00026681163169505183,[2.59692498e-07 2.29183841e-04],0.0002294435333917754
54,3354,-8.900879843178783,0.3,3319.4365436543653,[-0.01243886 -8.87689706],-8.889335926787389,1404,0.0005078591243013622,-7.18969569156879e-05,9.389600216525612e-05,0.00017175961852759235,19.377137713771376,[ 4.43725071e-09 -2.66592089e-04],-0.00026658765131120076,[2.59599569e-07 2.29222692e-04],0.00022948229189366287
55,3355,-9.479079602318054,0.3,3319.7964796479646,[-0.01309617 -8.88002722],-8.893123388736807,1430,0.0005654656428818213,-0.00012596934164514148,0.0001648490168252257,0.00011590895365452211,19.735973597359735,[ 5.42945366e-09 -2.66369020e-04],-0.0002663635903759202,[2.59491400e-07 2.29261474e-04],0.00022952096567281782
56,3356,-9.388885787800664,0.3,3320.1564156415643,[-0.01375267 -8.88315533],-8.896908003007951,1456,0.0005594143245507259,-0.00015045561469564098,9.826960816759322e-05,0.00017077587597722009,20.094809480948093,[ 6.42133778e-09 -2.66145870e-04],-0.000266139449010808,[2.59367994e-07 2.29300187e-04],0.0002295595547143054
57,3357,-9.455414325703192,0.3,3320.5163516351636,[-0.01440833 -8.8862814 ],-8.900689725417525,1482,0.00036937728461735144,4.8370987433728424e-05,6.382052199420811e-05,0.00017435119135939241,20.453645364536452,[ 7.41284467e-09 -2.65922640e-04],-0.0002659152273375213,[2.59229352e-07 2.29338830e-04],0.00022959805900410094
58,3358,-9.170826229269641,0.3,3320.876287628763,[-0.01506309 -8.88940542],-8.904468511839173,1508,0.000574108121210071,-0.00013431160056458214,9.545493532832016e-05,0.00017142890113926198,20.81248124812481,[ 8.40391593e-09 -2.65699329e-04],-0.00026569092547777315,[2.59075475e-07 2.29377403e-04],0.00022963647852909178
59,3359,-9.077701931859242,0.3,3321.236223622362,[-0.01571693 -8.89252739],-8.90824431820711,1534,7.125779556228264e-05,-0.00021566538757249529,0.00016910121273020528,0.00010436915325163383,21.17131713171317,[ 9.39449312e-09 -2.65475938e-04],-0.0002654665435533309,[2.58906367e-07 2.29415907e-04],0.00022967481327707863
60,3360,-9.09189018253378,0.3,3321.5961596159614,[-0.01636979 -8.89564731],-8.91201710051975,1560,0.0004461028709188846,6.508340202795545e-05,8.044376023515512e-05,0.00017376183869050393,21.53015301530153,[ 1.03845178e-08 -2.65252466e-04],-0.00026524208168600985,[2.58722033e-07 2.29454341e-04],0.00022971306323677634
61,3361,-9.369536748329816,0.3,3321.956095609561,[-0.01702164 -8.89876518],-8.915786814843337,1586,0.000451622332224125,-0.00017808076838621897,0.00010472683223946885,0.00016899146733398082,21.888988898889888,[ 1.13739315e-08 -2.65028914e-04],-0.0002650175399976724,[2.58522477e-07 2.29492706e-04],0.00022975122839781505
62,3362,-9.306247881296512,0.3,3322.3160316031604,[-0.01767242 -8.901881  ],-8.919553417315608,1612,0.0003387508115479706,-1.8196309652542106e-06,0.00010204474760665956,0.00016978264200204104,22.247824782478247,[ 1.23626758e-08 -2.64805281e-04],-0.00026479291861022296,[2.58307705e-07 2.29531001e-04],0.00022978930875074157
63,3363,-9.194062587556724,0.3,3322.6759675967596,[-0.0183221  -8.90499477],-8.92331686414941,1638,0.00046366134075362153,0.0001893333700379268,3.7766252042189003e-05,0.0001716773967083573,22.606660666066606,[ 1.33506922e-08 -2.64581568e-04],-0.0002645682176456066,[2.58077724e-07 2.29569227e-04],0.0002298273042870202
64,3364,-9.177309022901543,0.3,3323.035903590359,[-0.01897063 -8.90810648],-8.927077111636292,1664,0.000401420740272932,0.00013588925387057594,7.544145979244319e-05,0.00017414532244675526,22.965496549654965,[ 1.43379222e-08 -2.64357775e-04],-0.0002643434372258027,[2.57832542e-07 2.29607382e-04],0.0002298652149990337
65,3365,-8.78500604845747,0.3,3323.3958395839586,[-0.01961798 -8.91121614],-8.930834116150141,1690,0.0006373512572249308,-4.367116216832454e-05,0.00015359962728679958,0.00013529518311686015,23.324332433243324,[ 1.53243073e-08 -2.64133902e-04],-0.00026411857747282437,[2.57572168e-07 2.29645469e-04],0.00022990304088008444
66,3366,-9.635982793378849,0.3,3323.755775577558,[-0.02026409 -8.91432375],-8.93458783415078,1716,0.0004712781583076296,-0.00020741577640838845,4.494101831306251e-05,0.00017281989366659317,23.683168316831683,[ 1.63097892e-08 -2.63909948e-04],-0.000263893638508713,[2.57296611e-07 2.29683485e-04],0.00022994078192439517
67,3367,-9.358435282456938,0.3,3324.115711571157,[-0.02090893 -8.9174293 ],-8.938338222187534,1742,0.000396010127227476,-0.0002673983230353371,0.00017331487997636759,8.447740194571881e-05,24.042004200420042,[ 1.72943092e-08 -2.63685915e-04],-0.00026366862045553547,[2.57005881e-07 2.29721432e-04],0.00022997843812710975
68,3368,-9.39958426228629,0.3,3324.4756475647564,[-0.02155245 -8.92053279],-8.942085236902845,1768,0.0005419386669423902,-0.00031555332212394936,0.00010759700959243695,0.0001680621901046729,24.4008400840084,[ 1.82778090e-08 -2.63461801e-04],-0.00026344352343538177,[2.56699990e-07 2.29759309e-04],0.0002300160094842936
69,3369,-9.32628845788352,0.3,3324.8355835583557,[-0.02219461 -8.92363422],-8.945828835035837,1794,0.0005347981068891038,-0.00015008618529094322,0.00017419989992325448,5.9555881692558544e-05,24.75967596759676,[ 1.92602302e-08 -2.63237608e-04],-0.0002632183475703599,[2.56378950e-07 2.29797117e-04],0.0002300534959929355
70,3370,-9.281151351236852,0.3,3325.1955195519554,[-0.02283537 -8.9267336 ],-8.949568973425853,1820,0.0005594855322154585,-0.0002603798919709548,0.00017423060206362567,6.020741540821461e-05,25.11851185118512,[ 2.02415143e-08 -2.63013334e-04],-0.00026299309298259276,[2.56042774e-07 2.29834855e-04],0.00023009089765094719
71,3371,-9.256750514585478,0.3,3325.5554555455547,[-0.02347469 -8.92983091],-8.95330560901601,1846,0.0003532545839709909,-0.00025536777109859366,0.00016981724511966423,0.00010192155017399988,25.477347734773478,[ 2.12216030e-08 -2.62788981e-04],-0.00026276775979421486,[2.55691476e-07 2.29872523e-04],0.00023012821445716434
72,3372,-9.412670461230249,0.3,3325.915391539154,[-0.02411253 -8.93292617],-8.957038698856772,1872,0.00034569635944246065,-5.8223161588328914e-05,8.627310314575864e-05,0.00017307484655887576,25.836183618361837,[ 2.22004378e-08 -2.62564549e-04],-0.0002625423481273702,[2.55325072e-07 2.29910121e-04],0.00023016544641134748
73,3373,-9.599538393064522,0.3,3326.275327532753,[-0.02474884 -8.93601936],-8.960768200109433,1898,0.00014234025927520368,-0.000266691745140278,0.0001738088581145252,5.3758753457056074e-05,26.195019501950195,[ 2.31779604e-08 -2.62340036e-04],-0.00026231685810420614,[2.54943576e-07 2.29947650e-04],0.000230202593514182
74,3374,-10.062400987326471,0.3,3326.6352635263524,[-0.02538357 -8.9391105 ],-8.964494070049643,1924,0.00040495927242721673,-0.00028721219575286825,0.00012821044551752266,0.00015842518744394233,26.553855385538554,[ 2.41541126e-08 -2.62115444e-04],-0.00026209128984687143,[2.54547006e-07 2.29985109e-04],0.0002302396557672789
75,3375,-9.434955812335598,0.3,3326.995199519952,[-0.0260167  -8.94219956],-8.96821626607094,1950,0.00037383366467924736,-0.0003925070125694917,9.548870533289767e-05,0.00017142149583189445,26.912691269126913,[ 2.51288361e-08 -2.61890772e-04],-0.0002618656434775127,[2.54135380e-07 2.30022498e-04],0.00023027663317317482
76,3376,-9.353743578770931,0.3,3327.3551355135514,[-0.02664818 -8.94528657],-8.971934745688156,1976,0.0002397659644884503,-0.0002366082905810005,7.448003314282146e-05,0.0001741980547258566,27.271527152715272,[ 2.61020726e-08 -2.61666021e-04],-0.0002616399191182701,[2.53708715e-07 2.30059817e-04],0.0002303135257353333
77,3377,-8.851374421958624,0.3,3327.7150715071507,[-0.02727796 -8.94837151],-8.975649466540968,2002,0.0005341772374165504,-9.748843640316739e-05,0.00015763975152613342,0.00012946243917301078,27.63036303630363,[ 2.70737639e-08 -2.61441191e-04],-0.00026141411689127554,[2.53267032e-07 2.30097066e-04],0.00023035033345814398
78,3378,-9.454415048797394,0.3,3328.07500750075,[-0.02790601 -8.95145438],-8.979360386397335,2028,0.00037831346427936205,-0.00019385459523125922,0.00017107132547673363,3.455843127144434e-05,27.98919891989199,[ 2.80438519e-08 -2.61216281e-04],-0.00026118823691864674,[2.52810351e-07 2.30134246e-04],0.00023038705634692358
79,3379,-9.71095935385445,0.3,3328.434943494349,[-0.02853228 -8.95453518],-8.983067463156898,2054,0.0003784827011774866,-0.00010177980542109655,0.00017088372038956033,9.78257485081706e-05,28.34803480348035,[ 2.90122786e-08 -2.60991292e-04],-0.000260962279322485,[2.52338693e-07 2.30171356e-04],0.0002304236944079158
80,3380,-10.430521320137185,0.3,3328.794879487949,[-0.02915674 -8.95761392],-8.986770654854457,2080,0.0002510512129845253,-0.0002390627805621427,0.0001471512122276949,0.00014297788403203111,28.706870687068708,[ 2.99789859e-08 -2.60766223e-04],-0.00026073624422487244,[2.51852080e-07 2.30208396e-04],0.0002304602476482916
81,3381,-9.656034893912087,0.3,3329.154815481548,[-0.02977933 -8.96069059],-8.990469919663344,2106,0.00018728426147753723,-0.00014724489475348594,0.00013481906983742572,0.00015395455246154644,29.065706570657063,[ 3.09439158e-08 -2.60541076e-04],-0.00026051013174786634,[2.51350535e-07 2.30245366e-04],0.00023049671607614885
