,times_rv_observed,rv_observed,rv_err_observed,times_rv_orbit,rv_orbit,rv_orbit_sum,times_astrometry_observed,ra_observed,dec_observed,ra_err_observed,dec_err_observed,times_astrometry_orbit,ra_orbit,ra_orbit_sum,dec_orbit,dec_orbit_sum
5689,,,,5347.675867586759,[0.02884033 8.62154112],8.650381444250002,,,,,,2041.4173417341733,[-7.15265948e-08  3.12507468e-04],0.0003124359414160071,[ 2.19588694e-07 -2.39203212e-04],-0.00023898362283811446
5690,,,,5348.035803580358,[0.02821994 8.62534585],8.653565797861948,,,,,,2041.7761776177617,[-7.06932049e-08  3.12318939e-04],0.0003122482456251685,[ 2.20637989e-07 -2.39255609e-04],-0.00023903497098156984
5691,,,,5348.395739573958,[0.02759767 8.62914776],8.656745430514317,,,,,,2042.1350135013502,[-6.98557737e-08  3.12130332e-04],0.0003120604765817838,[ 2.21674670e-07 -2.39307947e-04],-0.00023908627252649715
5692,,,,5348.755675567557,[0.02697355 8.63294683],8.659920380808993,,,,,,2042.4938493849384,[-6.90143478e-08  3.11941649e-04],0.00031187263428990975,[ 2.22698676e-07 -2.39360226e-04],-0.0002391375275258115
5693,,,,5349.115611561156,[0.02634763 8.63674306],8.663090687511685,,,,,,2042.8526852685268,[-6.81689744e-08  3.11752888e-04],0.000311684718753369,[ 2.23709943e-07 -2.39412446e-04],-0.00023918873603177623
5694,,,,5349.475547554755,[0.02571994 8.64053645],8.666256389548948,,,,,,2043.2115211521152,[-6.73197008e-08  3.11564050e-04],0.00031149672997575294,[ 2.24708411e-07 -2.39464607e-04],-0.00023923989809599872
5695,,,,5349.835483548355,[0.02509051 8.64432701],8.669417526005164,,,,,,2043.5703570357036,[-6.64665746e-08  3.11375135e-04],0.00031130866796042373,[ 2.25694019e-07 -2.39516708e-04],-0.0002392910137694265
5696,,,,5350.195419541955,[0.02445941 8.64811473],8.672574136119508,,,,,,2043.9291929192918,[-6.56096434e-08  3.11186142e-04],0.0003111205327105156,[ 2.26666707e-07 -2.39568750e-04],-0.00023934208310234426
5697,,,,5350.555355535554,[0.02382665 8.65189961],8.675726259282937,,,,,,2044.2880288028803,[-6.47489553e-08  3.10997073e-04],0.00031093232422893676,[ 2.27626416e-07 -2.39620733e-04],-0.00023939310614436862
5698,,,,5350.9152915291525,[0.02319229 8.65568165],8.678873935035108,,,,,,2044.6468646864687,[-6.38845585e-08  3.10807927e-04],0.0003107440425183747,[ 2.28573087e-07 -2.39672656e-04],-0.00023944408294444497
5699,,,,5351.275227522752,[0.02255636 8.65946085],8.68201720306125,,,,,,2045.005700570057,[-6.30165016e-08  3.10618704e-04],0.0003105556875812933,[ 2.29506662e-07 -2.39724520e-04],-0.00023949501355084453
5700,,,,5351.635163516352,[0.0219189 8.6632372],8.685156103189083,,,,,,2045.3645364536453,[-6.21448331e-08  3.10429404e-04],0.00031036725941994053,[ 2.30427084e-07 -2.39776325e-04],-0.00023954589801115843
5701,,,,5351.995099509952,[0.02127996 8.66701071],8.688290675385678,,,,,,2045.7233723372337,[-6.12696022e-08  3.10240028e-04],0.00031017875803634575,[ 2.31334297e-07 -2.39828071e-04],-0.00023959673637229605
5702,,,,5352.35503550355,[0.02063958 8.67078138],8.691420959754225,,,,,,2046.082208220822,[-6.03908579e-08  3.10050574e-04],0.0003099901834323262,[ 2.32228244e-07 -2.39879757e-04],-0.00023964752868047988
5703,,,,5352.714971497149,[0.0199978 8.6745492],8.694546996530988,,,,,,2046.4410441044104,[-5.95086496e-08  3.09861044e-04],0.0003098015356094863,[ 2.33108871e-07 -2.39931384e-04],-0.0002396982749812428
5704,,,,5353.074907490749,[0.01935465 8.67831417],8.697668826082007,,,,,,2046.7998799879988,[-5.86230269e-08  3.09671438e-04],0.00030961281456922063,[ 2.33976122e-07 -2.39982951e-04],-0.0002397489753194236
5705,,,,5353.434843484349,[0.01871019 8.6820763 ],8.70078648889984,,,,,,2047.1587158715872,[-5.77340397e-08  3.09481754e-04],0.00030942402031271796,[ 2.34829945e-07 -2.40034460e-04],-0.0002397996297391636
5706,,,,5353.794779477948,[0.01806445 8.68583558],8.703900025600444,,,,,,2047.5175517551754,[-5.68417379e-08  3.09291995e-04],0.0003092351528409611,[ 2.35670287e-07 -2.40085909e-04],-0.00023985023828390303
5707,,,,5354.154715471547,[0.01741747 8.68959201],8.707009476919772,,,,,,2047.8763876387638,[-5.59461719e-08  3.09102158e-04],0.000309046212154731,[ 2.36497095e-07 -2.40137298e-04],-0.00023990080099637714
5708,,,,5354.514651465146,[0.01676929 8.69334559],8.710114883710602,,,,,,2048.235223522352,[-5.50473922e-08  3.08912246e-04],0.00030885719825460815,[ 2.37310317e-07 -2.40188628e-04],-0.00023995131791861306
5709,,,,5354.874587458746,[0.01611997 8.69709632],8.713216286939186,,,,,,2048.5940594059407,[-5.41454493e-08  3.08722257e-04],0.0003086681111409754,[ 2.38109903e-07 -2.40239899e-04],-0.00024000178909192613
5710,,,,5355.2345234523455,[0.01546953 8.7008442 ],8.716313727681936,,,,,,2048.952895289529,[-5.32403942e-08  3.08532191e-04],0.0003084789508140205,[ 2.38895803e-07 -2.40291110e-04],-0.00024005221455691527
5711,,,,5355.594459445945,[0.01481802 8.70458922],8.719407247122051,,,,,,2049.311731173117,[-5.2332278e-08  3.0834205e-04],0.000308289717273738,[ 2.39667967e-07 -2.40342262e-04],-0.00024010259435346148
