,times_rv_observed,rv_observed,rv_err_observed,times_rv_orbit,rv_orbit,rv_orbit_sum,times_astrometry_observed,ra_observed,dec_observed,ra_err_observed,dec_err_observed,times_astrometry_orbit,ra_orbit,ra_orbit_sum,dec_orbit,dec_orbit_sum
19,3319,1.2610315640581076,0.3,3306.838783878388,[0.01073418 1.22174066],1.232474839238589,494,0.00022707314900239202,3.101762535654564e-05,0.0001740133634736705,7.745248113057317e-05,6.817881788178818,[-3.00405587e-08  1.70541526e-04],0.00017051148495172966,[2.53838818e-07 3.50327985e-05],3.528663733960265e-05
20,3320,1.0525962859884783,0.3,3307.198719871987,[0.0100762  1.22127287],1.2313490696452787,520,0.00010389136777790393,-0.00016968200332854628,0.00014306218587740847,0.0001470720957932523,7.176717671767177,[-2.90735688e-08  1.70580090e-04],0.00017055101609375509,[2.54258114e-07 3.49986427e-05],3.525290079239787e-05
21,3321,1.8514658538918751,0.3,3307.5586558655864,[0.00941751 1.22080503],1.2302225423106101,546,0.000305324896140584,-7.328983356336053e-05,0.00015442289021850848,0.00013418094400878682,7.535553555355535,[-2.81048932e-08  1.70618645e-04],0.00017059054029900422,[2.54662668e-07 3.49644851e-05],3.5219147734154645e-05
22,3322,0.6630829127144363,0.3,3307.918591859186,[0.00875814 1.22033716],1.2290953001760965,572,0.00020674142207625836,-0.0002728562824732069,8.598437996497059e-05,0.00017311518144765654,7.894389438943894,[-2.71345876e-08  1.70657192e-04],0.00017063005750974773,[2.55052452e-07 3.49303257e-05],3.518537813800559e-05
23,3323,1.6029456214483218,0.3,3308.2785278527854,[0.00809814 1.21986924],1.2279673862536236,598,0.0002842411555345185,-9.652851057380965e-05,8.132927336166408e-05,0.0001736744606560972,8.253225322532254,[-2.61627076e-08  1.70695730e-04],0.00017066956766812545,[2.55427437e-07 3.48961645e-05],3.515159197790399e-05
24,3324,1.680017434361314,0.3,3308.6384638463846,[0.00743755 1.21940129],1.2268388436219138,624,0.0003663612155989757,-0.00019908883033098118,0.00014907842185134953,0.0001408559862365139,8.612061206120611,[-2.5189309e-08  1.7073426e-04],0.0001707090707161493,[2.55787597e-07 3.48620016e-05],3.511778922862544e-05
25,3325,0.9403717162661271,0.3,3308.998399839984,[0.00677642 1.2189333 ],1.2257097154230163,650,0.00025593032933291865,-0.0002661947741865309,0.00010041601962565227,0.00017022804825849168,8.97089708970897,[-2.42144480e-08  1.70772781e-04],0.00017074856659570666,[2.56132906e-07 3.48278370e-05],3.508396986577122e-05
26,3326,1.322544527972366,0.3,3309.358335833583,[0.00611478 1.21846526],1.2245800448587711,676,0.00021329538004933132,-9.908282490807876e-05,8.68442679851289e-05,0.000172993071751769,9.329732973297329,[-2.32381806e-08  1.70811293e-04],0.00017078805524856213,[2.56463339e-07 3.47936705e-05],3.5050133865770734e-05
27,3327,1.8962875529267351,0.3,3309.718271827183,[0.00545268 1.21799719],1.2234498751872573,702,0.00019065106327457816,2.290067499664815e-05,5.215928426623259e-05,0.00017366428385459504,9.688568856885688,[-2.22605630e-08  1.70849797e-04],0.00017082753661636183,[2.56778871e-07 3.47595023e-05],3.501628120588386e-05
28,3328,1.1299857925302528,0.3,3310.078207820782,[0.00479017 1.21752908],1.2223192497192379,728,8.041908809070528e-05,-0.00012846960516663719,0.00016228594935568285,0.00012133508229788146,10.047404740474047,[-2.12816516e-08  1.70888292e-04],0.00017086701064063475,[2.57079478e-07 3.47253324e-05],3.498241186420421e-05
29,3329,0.8888951670435703,0.3,3310.4381438143814,[0.00412728 1.21706093],1.2211882118145858,754,0.00021765138717346892,-0.00010074008557460586,0.00016494978226670387,0.00011567736274545314,10.406240624062406,[-2.03015028e-08  1.70926779e-04],0.00017090647726279734,[2.57365138e-07 3.46911607e-05],3.4948525819660455e-05
30,3330,0.9950211781131602,0.3,3310.7980798079807,[0.00346406 1.21659274],1.2200568048787126,780,-1.0397232896089013e-05,7.269332329972285e-05,0.00016139971908744714,0.00012303324421544917,10.765076507650765,[-1.93201732e-08  1.70965257e-04],0.0001709459364241554,[2.57635828e-07 3.46569872e-05],3.491462305201964e-05
31,3331,0.6189408001806245,0.3,3311.15801580158,[0.00280056 1.21612451],1.2189250723589669,806,0.00026749593802327914,0.00020315462667559476,3.704270302029191e-05,0.00017154577989048018,11.123912391239124,[-1.83377195e-08  1.71003726e-04],0.0001709853880659074,[2.57891529e-07 3.46228120e-05],3.488070354188939e-05
32,3332,1.1365024005024367,0.3,3311.5179517951797,[0.00213681 1.21565625],1.2177930577410458,832,0.0001249486559737963,-0.00016044696918992408,0.0001328385498693538,0.00015538130454137748,11.482748274827483,[-1.73541985e-08  1.71042186e-04],0.00017102483212914733,[2.58132218e-07 3.45886351e-05],3.484676727072022e-05
33,3333,1.4976978011373312,0.3,3311.877887788779,[0.00147286 1.21518794],1.2166608045453926,858,0.000529711612812395,-5.493257726106688e-06,0.00017358215187560932,5.1319740238309744e-05,11.841584158415841,[-1.63696670e-08  1.71080638e-04],0.00017106426855486803,[2.58357878e-07 3.45544563e-05],3.481281422080795e-05
34,3334,1.4728326265476779,0.3,3312.237823782378,[8.08762140e-04 1.21471959e+00],1.2155283563235677,884,-0.00015121349411782495,-0.00023051492877617237,0.00016345751929192103,0.0001189582419863469,12.2004200420042,[-1.53841820e-08  1.71119081e-04],0.00017110369728396392,[2.58568490e-07 3.45202759e-05],3.477884437529575e-05
35,3335,1.3628165538251191,0.3,3312.5977597759775,[1.44547623e-04 1.21425121e+00],1.2143957566546304,910,0.0003170187425055828,-0.00021737987691671532,0.00010089562054242132,0.00017009958969361254,12.55925592559256,[-1.43978006e-08  1.71157516e-04],0.00017114311825723363,[2.58764035e-07 3.44860937e-05],3.474485771817713e-05
36,3336,1.4377911926912135,0.3,3312.957695769577,[-5.19735632e-04  1.21378278e+00],1.2132630491415175,936,0.00034115969686795007,0.0001309430442211491,0.0001661037476094728,0.0001129064392220153,12.918091809180918,[-1.34105800e-08  1.71195942e-04],0.00017118253141538433,[2.58944497e-07 3.44519097e-05],3.471085423429723e-05
37,3337,1.2889866938535268,0.3,3313.3176317631765,[-1.18404402e-03  1.21331432e+00],1.2121302774073988,962,0.00025188250588329016,-0.00010060049448741467,0.0001736537102290951,5.204869621222509e-05,13.276927692769277,[-1.24225775e-08  1.71234359e-04],0.00017122193669903325,[2.5910986e-07 3.4417724e-05],3.467683390935554e-05
38,3338,1.1133890715566737,0.3,3313.6775677567757,[-0.00184833  1.21284582],1.2109974850920342,988,0.0003440128555085984,-5.476817915978693e-07,0.0001743503263010875,7.033489932596845e-05,13.635763576357636,[-1.14338503e-08  1.71272768e-04],0.0001712613340487121,[2.59260109e-07 3.43835366e-05],3.464279672990793e-05
39,3339,1.349148479403597,0.3,3314.037503750375,[-0.00251256  1.21237728],1.20986471584813,1014,0.0003189307898996611,0.00019759821132471738,5.615414332532336e-05,0.00017399590850097194,13.994599459945995,[-1.04444559e-08  1.71311168e-04],0.00017130072340486904,[2.59395230e-07 3.43493475e-05],3.460874268336886e-05
40,3340,1.200113066780019,0.3,3314.3974397439742,[-0.00317668  1.2119087 ],1.2087320133376809,1040,0.0005623147002594931,4.0122872379208416e-05,0.00015979847204172825,0.00012591187335388442,14.353435343534354,[-9.45445186e-09  1.71349559e-04],0.00017134010470787277,[2.59515209e-07 3.43151565e-05],3.4574671758013085e-05
41,3341,0.9127096601339806,0.3,3314.757375737574,[-0.00384066  1.21144008],1.207599421228312,1066,0.00025499225163865203,8.860323891594893e-05,7.97303242830332e-05,0.00017382791176486618,14.712271227122711,[-8.46389572e-09  1.71387942e-04],0.0001713794778980146,[2.59620033e-07 3.42809639e-05],3.454058394297848e-05
42,3342,0.5715010398331156,0.3,3315.1173117311732,[-0.00450444  1.21097142],1.2064669831896242,1092,0.0002644028107310996,-5.934307410205228e-05,8.342893769556906e-05,0.00017344320890798703,15.07110711071107,[-7.47284515e-09  1.71426316e-04],0.00017141884291551257,[2.59709692e-07 3.42467695e-05],3.450647922826699e-05
43,3343,1.612012905548495,0.3,3315.4772477247725,[-0.00516798  1.21050272],1.2053347428895214,1118,-7.990171769351167e-08,-2.7703085659384116e-05,0.0001740038980470157,5.626779543754588e-05,15.429942994299429,[-6.48135789e-09  1.71464681e-04],0.0001714581997005141,[2.59784173e-07 3.42125734e-05],3.447235760474715e-05
44,3344,0.9868816647946987,0.3,3315.8371837183718,[-0.00583124  1.21003399],1.2042027439905416,1144,0.00016906893040037618,1.4521562096711656e-05,0.0001735459017189953,8.25343884993137e-05,15.788778877887788,[-5.48949174e-09  1.71503038e-04],0.00017149754819309918,[2.59843467e-07 3.41783756e-05],3.443821906415611e-05
45,3345,1.4105650959197713,0.3,3316.197119711971,[-0.00649418  1.20956521],1.203071030146188,1170,0.0002392479111152866,1.3321607400825197e-05,0.00011974417750429235,0.0001630787894895448,16.14761476147615,[-4.49730456e-09  1.71541386e-04],0.0001715368883332837,[2.59887566e-07 3.41441760e-05],3.440406359910097e-05
46,3346,0.9290379823202146,0.3,3316.5570557055707,[-0.00715675  1.2090964 ],1.2019396449972577,1196,0.00020591938434346444,0.00013927608596596457,4.147001487353053e-05,0.00017230429943924732,16.506450645064508,[-3.50485428e-09  1.71579725e-04],0.00017157622006102244,[2.59916460e-07 3.41099747e-05],3.43698912030611e-05
47,3347,1.3329307759964326,0.3,3316.91699169917,[-0.00781891  1.20862754],1.2008086321681675,1222,1.2486639322712855e-05,-0.00020240447367122146,0.00014771660137746675,0.0001423691456235893,16.865286528652867,[-2.51219888e-09  1.71618056e-04],0.00017161554331621208,[2.59930143e-07 3.40757717e-05],3.43357018703898e-05
48,3348,1.2396744449886425,0.3,3317.2769276927693,[-0.00848062  1.20815865],1.1996780352632743,1248,0.0007370448211525015,-8.481461822051335e-05,0.00017369709648562627,8.110559048236395e-05,17.224122412241222,[-1.51939640e-09  1.71656377e-04],0.00017165485803869525,[2.59928608e-07 3.40415670e-05],3.4301495596315704e-05
49,3349,0.9953273328071934,0.3,3317.6368636863685,[-0.00914182  1.20768972],1.1985478978632031,1274,0.00038406781211632675,1.2879545181710767e-06,0.00013919092809947976,0.00015050869772696663,17.58295829582958,[-5.26504936e-10  1.71694691e-04],0.00017169416416826263,[2.59911849e-07 3.40073605e-05],3.426727237694481e-05
50,3350,1.3254002038372148,0.3,3317.996799679968,[-0.00980249  1.20722075],1.1974182635211725,1300,0.0003298891178408927,-3.254721919768342e-05,0.00017098307246945425,9.74099777210874e-05,17.94179417941794,[4.66417370e-10 1.71732995e-04],0.00017173346164465735,[2.59879863e-07 3.39731523e-05],3.4233032209261946e-05
51,3351,1.382410209327029,0.3,3318.3567356735675,[-0.01046257  1.20675174],1.196289175759312,1326,0.00026235151709988285,-0.00016110160688287883,0.00017412166516852492,7.583745180014521e-05,18.3006300630063,[1.45931233e-09 1.71771291e-04],0.000171772750407577,[2.59832643e-07 3.39389424e-05],3.4198775091132465e-05
52,3352,1.1229880307775102,0.3,3318.716671667167,[-0.01112202  1.2062827 ],1.1951606780650048,1352,-2.75766264572181e-06,-0.0001281390066146601,0.00012236627446803985,0.00016175281359946369,18.659465946594658,[2.45212173e-09 1.71809578e-04],0.00017181203039667818,[2.59770189e-07 3.39047308e-05],3.416450102130343e-05
53,3353,1.120897922813142,0.3,3319.076607660766,[-0.0117808   1.20581361],1.1940328138871974,1378,0.00020328117795173246,0.00013155005216894828,8.505638861159529e-05,0.0001732402952265482,19.018301830183017,[3.44478729e-09 1.71847857e-04],0.0001718513015515784,[2.59692498e-07 3.38705175e-05],3.4130209999406075e-05
54,3354,1.3479158783857372,0.3,3319.4365436543653,[-0.01243886  1.20534449],1.1929056266327411,1404,4.034839132959498e-05,-0.00012592086439226267,0.00017399767263247214,5.6179139926953994e-05,19.377137713771376,[4.43725071e-09 1.71886127e-04],0.00017189056381186068,[2.59599569e-07 3.38363025e-05],3.4095902025956104e-05
55,3355,0.8636554791081946,0.3,3319.7964796479646,[-0.01309617  1.20487533],1.1917791596627245,1430,0.00015410355395172775,9.782768475393206e-06,0.00013109886951285444,0.00015657137676295595,19.735973597359735,[5.42945366e-09 1.71924388e-04],0.00017192981711707596,[2.59491400e-07 3.38020857e-05],3.40615771023555e-05
56,3356,1.630494882035448,0.3,3320.1564156415643,[-0.01375267  1.20440613],1.1906534562888098,1456,0.0002752196563350233,9.354063160085738e-05,5.564778052658244e-05,0.0001739593336640503,20.094809480948093,[6.42133778e-09 1.71962640e-04],0.00017196906140674688,[2.59367994e-07 3.37678672e-05],3.402723523089437e-05
57,3357,0.5739989523711775,0.3,3320.5163516351636,[-0.01440833  1.20393689],1.1895285597695717,1482,0.0002614893792859252,-7.962696761666804e-05,0.00017161356020965285,3.741327540923729e-05,20.453645364536452,[7.41284467e-09 1.72000884e-04],0.00017200829662037084,[2.59229352e-07 3.37336471e-05],3.3992876414751586e-05
58,3358,0.9222856463459292,0.3,3320.876287628763,[-0.01506309  1.20346761],1.1884045133068437,1508,0.00014737764010946266,-0.0001733947332465369,0.00011914229024197189,0.000163369584664463,20.81248124812481,[8.40391593e-09 1.72039119e-04],0.0001720475226974237,[2.59075475e-07 3.36994252e-05],3.395850065799626e-05
59,3359,0.6810205593236853,0.3,3321.236223622362,[-0.01571693  1.20299829],1.1872813600420704,1534,0.0002880145059924056,-0.00020379535740623085,0.00010909706504801925,0.00016754118439628947,21.17131713171317,[9.39449312e-09 1.72077345e-04],0.00017208673957736214,[2.58906367e-07 3.36652016e-05],3.392410796558957e-05
60,3360,1.0697343914212634,0.3,3321.5961596159614,[-0.01636979  1.20252893],1.1861591430526552,1560,8.987762846452611e-05,-0.00013284617815087062,0.0001346994457158449,0.0001540429858309935,21.53015301530153,[1.03845178e-08 1.72115563e-04],0.00017212594719962854,[2.58722033e-07 3.36309763e-05],3.388969834338476e-05
61,3361,1.0855662574981337,0.3,3321.956095609561,[-0.01702164  1.20205954],1.1850379053483338,1586,0.0002868239820314205,-9.626266425740479e-05,3.862126567407177e-05,0.00017182908780263552,21.888988898889888,[1.13739315e-08 1.72153772e-04],0.00017216514550365313,[2.58522477e-07 3.35967493e-05],3.3855271798129305e-05
62,3362,0.8635866976102662,0.3,3322.3160316031604,[-0.01767242  1.20159011],1.1839176898675383,1612,0.00013354225917411221,-4.4951939447653876e-05,5.8401290878245304e-05,0.0001741388520788503,22.247824782478247,[1.23626758e-08 1.72191972e-04],0.0001722043344288579,[2.58307705e-07 3.35625206e-05],3.382082833746532e-05
63,3363,0.89455479258086,0.3,3322.6759675967596,[-0.0183221   1.20112064],1.1827985394737657,1638,0.0005501174466998419,-8.418552926913302e-05,0.00017424118625030256,7.358520585628458e-05,22.606660666066606,[1.33506922e-08 1.72230163e-04],0.00017224351391465997,[2.58077724e-07 3.35282902e-05],3.378636796993084e-05
64,3364,1.0439309380016268,0.3,3323.035903590359,[-0.01897063  1.20065113],1.1816804969519663,1664,0.00023811816983108252,-0.0002018231235409264,0.0001563336336176459,0.00013145317292577544,22.965496549654965,[1.43379222e-08 1.72268346e-04],0.00017228268390047466,[2.57832542e-07 3.34940582e-05],3.3751890704961084e-05
65,3365,0.8682270230333319,0.3,3323.3958395839586,[-0.01961798  1.20018158],1.1805636050049364,1690,0.00035134091172264276,-0.00038826058357225343,0.00014119343746286296,0.0001487799751190174,23.324332433243324,[1.53243073e-08 1.72306520e-04],0.00017232184432571917,[2.57572168e-07 3.34598244e-05],3.371739655288889e-05
66,3366,1.3226159013784888,0.3,3323.755775577558,[-0.02026409  1.19971199],1.1794479062497194,1716,0.00023291099023861614,2.697137017423123e-05,0.0001743466571005899,7.049580133117054e-05,23.683168316831683,[1.63097892e-08 1.72344685e-04],0.00017236099512981615,[2.57296611e-07 3.34255889e-05],3.368288552494564e-05
67,3367,1.5668002631137958,0.3,3324.115711571157,[-0.02090893  1.19924237],1.1783334432140073,1742,0.0003088387191112235,-0.00024904269872972853,3.870560903493401e-05,0.0001718438255775786,24.042004200420042,[1.72943092e-08 1.72382842e-04],0.00017240013625219701,[2.57005881e-07 3.33913518e-05],3.364835763326243e-05
68,3368,1.003109833256643,0.3,3324.4756475647564,[-0.02155245  1.19877271],1.1772202583325662,1768,0.0002535390206936032,-0.00025270458956973616,8.819264498689057e-05,0.0001727894858996261,24.4008400840084,[1.8277809e-08 1.7242099e-04],0.000172439267632305,[2.56699990e-07 3.33571129e-05],3.361381289087055e-05
69,3369,1.0858014534569131,0.3,3324.8355835583557,[-0.02219461  1.19830301],1.1761083939436627,1794,-3.77651846096521e-05,-2.0151872788718052e-05,0.00015746845059204517,0.00012972984715447697,24.75967596759676,[1.92602302e-08 1.72459129e-04],0.0001724783892095993,[2.56378950e-07 3.33228724e-05],3.357925131170222e-05
70,3370,1.0246497972611732,0.3,3325.1955195519554,[-0.02283537  1.19783327],1.1749978922855009,1820,0.00030398562231675216,-0.00014612097973421505,0.00017436162319831342,6.977926531242888e-05,25.11851185118512,[2.02415143e-08 1.72497259e-04],0.00017251750092355794,[2.56042774e-07 3.32886301e-05],3.354467291059135e-05
71,3371,0.5569279307530508,0.3,3325.5554555455547,[-0.02347469  1.19736349],1.1738887954926824,1846,0.00042095853350725896,-2.8387888458823924e-05,0.00017118042142342429,9.656340673897559e-05,25.477347734773478,[2.12216030e-08 1.72535381e-04],0.0001725566027136817,[2.55691476e-07 3.32543862e-05],3.351007770327408e-05
72,3372,0.996026879898269,0.3,3325.915391539154,[-0.02411253  1.19689367],1.1727811455926593,1872,0.00022832084979596882,-0.00016488160524670114,0.0001689585121500349,0.00010483340510636454,25.836183618361837,[2.22004378e-08 1.72573494e-04],0.00017259569451949706,[2.55325072e-07 3.32201406e-05],3.347546570638962e-05
73,3373,1.1971466883381072,0.3,3326.275327532753,[-0.02474884  1.19642382],1.1716749845022114,1898,9.666386442932562e-05,-1.7053295295324733e-05,0.0001607668240738556,0.00012419862048873183,26.195019501950195,[2.31779604e-08 1.72611598e-04],0.0001726347762805602,[2.54943576e-07 3.31858934e-05],3.3440836937480276e-05
74,3374,0.9103317225356851,0.3,3326.6352635263524,[-0.02538357  1.19595393],1.170570354023936,1924,0.0004456697898331224,-7.786735042651228e-05,0.00016695533896785657,0.00011070364236872553,26.553855385538554,[2.41541126e-08 1.72649694e-04],0.00017267384793646042,[2.54547006e-07 3.31516444e-05],3.3406191414992104e-05
75,3375,0.5644956020573633,0.3,3326.995199519952,[-0.0260167  1.195484 ],1.1694672958427506,1950,0.0005434113530737849,-0.00019804814961184232,0.00016927264711865856,0.00010380162002254301,26.912691269126913,[2.51288361e-08 1.72687781e-04],0.00017271290942682342,[2.54135380e-07 3.31173938e-05],3.3371529158275516e-05
76,3376,0.9686516154201322,0.3,3327.3551355135514,[-0.02664818  1.19501403],1.168365851522405,1976,0.00013668701783107844,-0.00022585005836645873,0.0001743496062455584,7.036710338566862e-05,27.271527152715272,[2.61020726e-08 1.72725859e-04],0.0001727519606913151,[2.53708715e-07 3.30831415e-05],3.333685018758515e-05
77,3377,1.2304726786290114,0.3,3327.7150715071507,[-0.02727796  1.19454402],1.1672660625020093,2002,0.0003066000415647053,-0.00016920847102037495,0.00016976061682476032,0.00010212288588183816,27.63036303630363,[2.70737639e-08 1.72763928e-04],0.00017279100166964442,[2.53267032e-07 3.30488875e-05],3.3302154524080964e-05
78,3378,0.7185725272271244,0.3,3328.07500750075,[-0.02790601  1.19407398],1.166167970092582,2028,-0.00015344003999032165,-0.00019350432257179295,0.00016850732287502162,0.0001062557594734583,27.98919891989199,[2.80438519e-08 1.72801988e-04],0.00017283003230156811,[2.52810351e-07 3.30146318e-05],3.326744218982762e-05
79,3379,1.3800156463452997,0.3,3328.434943494349,[-0.02853228  1.1936039 ],1.1650716154736043,2054,0.00017728077299786584,-1.752594844763054e-05,5.6648692918058005e-05,0.00017403008621493554,28.34803480348035,[2.90122786e-08 1.72840040e-04],0.00017286905252689305,[2.52338693e-07 3.29803745e-05],3.323271320779505e-05
80,3380,1.1766223478188256,0.3,3328.794879487949,[-0.02915674  1.19313378],1.1639770396895968,2080,2.4143939233080215e-05,-0.00014504817511879045,0.00017266045119868355,8.8999852332567e-05,28.706870687068708,[2.99789859e-08 1.72878083e-04],0.0001729080622854807,[2.51852080e-07 3.29461155e-05],3.31979676018586e-05
81,3381,1.0315185862996805,0.3,3329.154815481548,[-0.02977933  1.19266362],1.1628842836467184,2106,0.00019463785893506627,-0.00039926358629582,0.00015241073346793926,0.00013684508559970706,29.065706570657063,[3.09439158e-08 1.72916118e-04],0.00017294706151725,[2.51350535e-07 3.29118549e-05],3.31632053967991e-05
82,3382,1.5433821030606993,0.3,3329.5147514751475,[-0.03040003  1.19219342],1.1617933881093565,2132,0.0003534380795785539,-0.00025385478404559193,0.00015832466226153126,0.00012837311579965137,29.424542454245422,[3.19070104e-08 1.72954143e-04],0.00017298605016218116,[2.50834083e-07 3.28775925e-05],3.3128426618302715e-05
83,3383,0.9863105487950228,0.3,3329.8746874687467,[-0.03101879  1.19172319],1.1607043936967745,2158,8.764798297407323e-05,-0.0001816527532253684,0.00015610117828953758,0.00013179626998436318,29.78337833783378,[3.28682118e-08 1.72992160e-04],0.00017302502816031977,[2.50302747e-07 3.28433285e-05],3.309363129296091e-05
